Title,Ingredients,Steps,URL
Beef stroganoff dan butter rice,"100 gr daging sapi potong tipis kecil--secukupnya Jamur mushroom--1/4 buah Paprika merah potong memanjang--1/2 buah bawang bombay, potong--2 siung bawang putih, geprek lalu cincang--10 sendok makan cooking cream (saya pake merk elle n vire)--1 sendok youghurt plain (saya pake merk chimory)--Margarin secukupnya untuk menumis--Lada hitam bubuk--Garam--50 ml Air kaldu sapi--Bahan butter rice :--2 porsi Nasi matang untuk--Margarin secukupnya untuk menumis--Bawang putih--","Pertama panaskan kompor, lalu masukan margarin, tumis bawang bombay hingga harum--Masukan jamur mushroom, tumis hingga berubah warna agak kecoklatan--Masukan bawang putih, tumis hingga harum--Masukkan daging sapi yg telah dipotong tipis, tumis hingga berubah warna dan matang--Masukkan paprika, tumis--Masukkan cooking cream dan youghurt. Aduk rata.--Masukkan air kaldu sapi. Aduk rata. Diamkan sebentar.--Masukkan garam dan lada. Aduk. Koreksi rasa--Cara memasak butter rice : panaskan margarin, tumis bawang putih, masukan nasi. Aduk. Boleh ditambah garam jika suka asin. Boleh juga tidak.--",/id/resep/4012744-beef-stroganoff-dan-butter-rice
Tumis Tiram Tahu Bakso,"2 tahu dipotong""--3 bakso dipotong""--5 jamur tiram disuwir""--5 rica merah besar dirajang--10 rica rawit dirajang--5 bawang merah rajang--2 bawang putih rajang--secukupnya Saus tiram--secukupnya Air--Garam sedikit saja karna saus tiram sudah agak asin--secukupnya Minyak goreng--","Panaskan minyak goreng masukkan bawang merah,bawang putih,rica tumis sampai layu lalu masukkan jamur tiram,bakso,tahu,saus tiram,garam,air aduk sampai layu.--Tunggu air menyusut lalu angkat.--",/id/resep/4173722-tumis-tiram-tahu-bakso
Sop daging sapi,Daging sapi--Kentang--Wortel--Kubis--Cabai hijau utuh (jika suka pedes)--Daun bawang dan seledri--Bawang goreng--Garam--Penyedap rasa--Bumbu halus :--secukupnya Merica--2 siung Bawang putih--,"Rebus air kemudian masukkan daging. Masak smpe bener2 matang dan empuk--Masukkan bumbu halus, garam, penyedap rasa--Tes rasa. Lalu tambahkan daun bawang dan seledri.--Kemudian masukkan cabai, sayuran, satu persatu dr yg lama mateng dulu--Taburkan bawang goreng. Sajikan👌--",/id/resep/3772421-sop-daging-sapi
Tongseng Praktis,1 kg daging kambing/sapi (sesuai selera aja suka2)--2 bungkus bumbu gule instan (merk terserah apa aja)--4 buah bawang merah--2 siung bawang putih--secukupnya Kecap manis--secukupnya Santan kental--secukupnya Garam--secukupnya Gula--secukupnya Merica--secukupnya Minyak goreng--1/2 potong Kol--2 buah Tomat--,"Panaskan minyak, tumis bawang merah dan bawang putih sampai matang.--Tambahkan 2 bungkus bumbu gulai instan,tumis sampai matang--Tambahkan air,santan kental dan kecap.--Aduk2 dgn api sedang,bumbui dgn garam dan merica sesuai selera--Tambahkan irisan kok dan tomat, lalu angkat.--Hidangkan dengan kerupuk dan sambal.--Selamat menikmati.--",/id/resep/3315418-tongseng-praktis
Orak Arik Tempe Pedas🔥,1 buah tempe daun ukuran sedang--5 buah cabai merah--Segenggam cabai rawit--3 siung bawang merah--3 siung bawang putih--1/4 bawang bombai--Secukupnya garam & gula--Secukupnya air--,"Seperti biasa, persiapkan bahan-bahannya terlebih dahulu. Jangan lupa cuci bersih bahan irisan.--Tumis bawang bombai terlebih dahulu hingga harum, lalu baru masukkan bahan irisan lainnya.--Masukkan secukupnya air, sedikit saja yaa.--Kemudian masukkan secukupnya garam & gula, baru setelah itu masukkan tempe. Aduk-aduk dan orak-arik semuanya hingga air mengering, jangan lupa koreksi rasa sebelum disajikan.--Orak-arik tempe pedas siap santaaap😍🔥--",/id/resep/4421500-orak-arik-tempe-pedas%F0%9F%94%A5
"Pakis, Daging, Tempe, santan","1/3 kg daging sapi potong dadu--Tempe (potong dadu, goreng setengah matang)--1 ikat pakis--2 bawang putih--4 bawang merah--1/4 bawang bombay--3 cabai rawit--2 cabai merah--2 ruas lengkuas--Serai, daun salam--Kunyit bubuk--1 sct santan instant klatuk--","Rebus daging hingga matang.--Tumis bumbu yang sudah diiris tipis2 hingga harum, masukkan kaldu daging dan daging yg sudah direbus.--Tambahkan gula, garam, kunyit bubuk. Masukkan santan.--Tunggu agak mendidih, masukkan pakis dan tempe yg telah digoreng setengah matang.--Masak hingga matang. Sajikan.--",/id/resep/4449408-pakis-daging-tempe-santan
Tuna abon bunga kecombrang kecombrang,10 potong tuna pindang--5 siung bawang putih--5 siung bawang merah--1 sdm terasi bakar--5 buah cabai keriting iris halus--2 batang bunga kecombrang iris halus--6 sdm minyak zaitun--1/2 sdm dashi/ knorr nam (kaldu ikan/ ayam)--,Tuna pindang di suwir sampai halus--Haluskan bumbu dan terasi lalu tumis dengan minyak zaitun sampai matang masukan cabe keriting iris dan kecombrang sampai kecombrang empuk--Masukan ikan tuna suwir lalu tumis sampai agak garing dan bumbu meresap--Tuna abon bunga kecombrang siap di sajikan 😊--,/id/resep/3862807-tuna-abon-bunga-kecombrang-kecombrang
Tongkol suwir / pampis,2 buah ikan tongkol segar--15 siung bawang merah--Cabe rawit (sesuai selera)--Cabe gendot (bisa diganti cabai hijau sesuai selera)--Sereh--Salam--Gula--Garam--Penyedap--Lada bubuk--,"Ikan tongkol goreng terlebih dahulu. Setelah itu disuwir (menggunakan garpu saja biar mudah)--Bawang dan cabe dicincang + sereh digeprek. Semua bumbu di tumis, tambahkan gula + garam + penyedap + lada + salam. Tumis sampai harum..--Lalu masukkan tongkol yg sudah disuwir. Tumis sampai matang, jika sudah sedikit kering berarti sudah matang. Jangan lupa dicicip ya agar bumbunya pas..--",/id/resep/4345360-tongkol-suwir-pampis
Sate kambing empuk🍢,1/2 kg daging kambing + lemak + hati--2 buah nanas kecil--6 biji bawang merah--1 buah jeruk nipis--kecap manis--cabe--,Daging kambing ga perlu dicuci ya bun biar g bau (lebus/prengus).. Langsung aja dipotong dadu trus ditusuk dgn urutan : daging-hati-lemak-dst sampe habis.--Kupas lalu Parut/blender nanas (tnpa tambahan air klo mo diblend). Peras/saring sari buah nanas. Taruh dipiring terpisah. Dipiring lain rajang tipis bwg merah+cabe & campur dgn kecap manis--Celupkan sekali aja daging sate kedalam sari nanas. (Jangan direndam/kelamaan dicampur sari nanas coz bisa membuat daging hancur). Lalu masukkan kedalam bumbu.--Siapkan api/arang...silahkan dibakar ½ matang lalu celupkan lgi kedlam bumbu agar meresap. Lalu bakar lagi sampe warna daging berubah coklat.. Selamat menyambut hari raya Idul Adha🐂🐄🐐🐏--Maaf lupa..untuk sambel satenya sama aja kyk bumbu untuk mncelup satenya cuman dtambahin sedikit perasan air jeruk nipis ya...--,/id/resep/948559-sate-kambing-empuk%F0%9F%8D%A2
Pindang Bandeng,2 kg ikan bandeng (saya pilih yg fresh di pasar)--10 siung bawang merah--4 siung bawang putih--2 batang sereh--3 cm lengkuas--3 cm jahe--5 lembar daun salam--10 sdm kecap manis (bisa disesuaikan selera)--3 sdm air asam jawa kental--1 sdt garam--3 sdt gula pasir--7 rawit merah--1 buah tomat--2 buah jeruk nipis (untuk melumuri ikan)--,"Ikan bandeng dipotong 4 bagian, cuci bersih kemudian lumuri dengan jeruk nipis dan garam, sisihkan.--Bakar semua bumbu kecuali daun salam, geprek-geprek semua, masukkan ke panci presto yang sudah diisi air, tambahkan semua bumbu kemudian koreksi rasa, baru masukkan bandengnya.(tomat dan rawit saya masukkan setelah matang ya)tidak ikut dipresto.--Untuk mendapatkan tulang lunak waktu masing-masing panci presto dapat berbeda-beda, saya membutuhkan 2 jam, dari presto mendesis.--Untuk yang tidak menggunakan panci presto cukup sampai bumbu meresap saja ke ikan ya, ditandai dengan daging ikan yang menghitam karena kecap...selamat mencoba😊--",/id/resep/4460762-pindang-bandeng
Daun Singkong Pepes Udang Tahu #praktis,"★ bumbu halus--7 siung bawang merah--5 siung bawang putih--5 cabe merah--4 cabe rawit--1 ruas jahe--1 ruas kencur--1 ruas laos--Secukupnya gula, garam, lada--★ bahan isi--60 gr daun singkong, rebus--2 kotak tahu putih, lumat--30 gr udang kecil2--2 sdt teri nasi--1 butir telor--1 batang serai, iris2--2 lembar daun jeruk, iris2--Secukupnya garam dan kaldu bubuk--Daun pisang--","Panaskan wajan, tumis sebentar udang dan teri hingga baunya keluar. Sisihkan.--Daun singkong yg sudah direbus, peras hingga tidak ada air dan potong2 agar mudah memakannya.--Panaskan daun pisang diatas api kompor hingga layu sehingga gampang untuk membungkus dan tidak robek.--Campur semua bahan jadi satu dan aduk rata. Jangan didiamkan trlalu lama karna bila telor sudah dimasukkan dan didiamkan terlalu lama akan berair--Sebelum membungkus, panaskan kukusan yg telah diberi air. Lalu Ambil daun pisang dan isi dengan adonan yg telah di aduk jadi satu. Besar kecilnya ukuran pepes tergantung selera. Lalu kukus kurleb 10-30 menit (tergantung ukuran tiap bungkus) atau sampai matang--Setelah dikukus, bakar diatas api kompor dan pepes siap disajikan.--",/id/resep/4469454-daun-singkong-pepes-udang-tahu-praktis
Sapi krispi lada hitam,250gram daging sapi khas--satu tangkai  daun bawang (potong serong)--3 buah cabai merah  (potong serong)--1  bawang bombai (potong dadu agak tebal)--2 buku bawang putih (di geprek)--1 sdm  lada hitam bubuk--1 sendok makan tepung maizena (larutkan dengan air)--3 sdm kecap bango--1sdm saos tiram--. 1 buah  wortel (potong korek api)--tepung serba guna untuk menggoreng daging (cobe tepung)--1 buah  telur utuh(di kocok untuk danging sebelum di tepung)--secukupnya  minyak sayur untuk menggoreng daging dan menumis--secukupnya gula dan garam--,"Iris tipis daging yang telah di bersihkan, masukan ke dalam tepung (cobe tepung), lalu goreng hingga kecoklatan--Tumis bawang putih dan bawang bombai sampai harum, lalu masukan wortel beserta cabai tunggu sampai layu sekitar 1 menit--Masukan daging yang telah di goreng tadi, lalu beri bumbu lada hitam, kecap, saos tiram, irisan daun bawang, beserta tambahkan tepung maizena, tambahkan garam dan gula (sesuai selera) tunggu sampei meresap dan angkat--",/id/resep/3535135-sapi-krispi-lada-hitam
Soto Ayam Lamongan,1/2 ekor ayam--2 batang sereh memarkan--1 ruas jahe memarkan--1 ruas lengkuas memarkan--2 batang daun bawang--bumbu halus :--10 bawang merah--5 bawang putih--2 cm kunyit--4 butir kemiri--pelengkap :--1 bungkus bihun / soun--secukupnya kol--secukupnya toge--,"Rebus ayam selama 10 menit, angkat dan tiriskan, buang air nya, didihkan kembali air, lalu masukan ayam--Haluskan bumbu--Setelah halus, tumis bumbu nya, bersama sereh, jahe dan lengkuas. setelah matang masukan ke dalam air yg td didihkan, masukan garam, lada, dan penyedap, masak selama -/+ 20mnt, atw smpe ayam matang, angkat dan tiriskan ayam nya--Setelah ditiriskan goreng ayam sampai kering, lalu angkat, dinginkan dan di suir2.--Siram dengan air panas bahan pelengkap (bihun, toge, kol)--Setelah smw matang, sajikan dlm mangkuk, masukan bihun kol dan toge, lalu ayam suir siram dengan kuah soto, hias dengan telur rebus, selamat menikmati--",/id/resep/4437009-soto-ayam-lamongan
Tempe goreng tepung,200 g tempe--bumbu :--secukupnya tepung terigu--1 cm kunir--lada--1 bh daun bawang--garam--secukupnya air--,Iris tempe sesuai selera--Caampurkan semua bumbu sehingga menjadi adonan--Masukkan tempe kedalam adonan--Lalu masukkan kedalam kulkas terlebih dahulu supaya bumbu meresap. Kurang lebih 30 menit--Setelah itu siapkan wajan dan minyak secukupnya.--Lalu goreng--,/id/resep/3972709-tempe-goreng-tepung
Terik Tempe,10 potong tempe (goreng setengah matang)--3 siung bawang putih--6 siung bawang merah--2 buah kemiri--1 lembar daun salam--50 ml santan encer--1 batang daun bawang--1 buah tomat potong2--5 buah cabe rawit merah--Secukupnya garam--1 sdt gula merah--1 sdm kecap manis--,"Tumis bawang putih, bawang merah dan kemiri yang sudah dihaluskan terlebih dahulu, masak bersama daun salam hingga harum dan matang.--Masukkan santan cair masak sampai mendidih jangan lupa diaduk aduk.--Masukkan kecap, gula merah dan garam aduk rata.--Kemudian masukkan tempe, daun bawang, tomat dan cabe rawit, masak hingga air mengental. Jangan lupa tes rasa ya bunda2 cantik--Terik tempe siap untuk dihidangkan--",/id/resep/4447904-terik-tempe
Semur ayam tempe tahu,1/2 kg ayam--4 potong tempe--4 potong tahu--1 bh bawang bombay--3 lbr daun salam--2 bh sereh--Bumbu yg di haluskan:--6 bh cabe merah--3 bh bawang putih--6 bh bawang merah--2 cm jahe--2 cm lengkuas--Garam--Gula--Kecap manis--Minyak utk menumis--,"Terlebih dahulu goreng ayam, tempe dan tahu setengah mateng.--Tumis bawang bombay sampai harum--Masukan bumbu yg di haluskan td beserta serah dan daun salam--Kemudian tambahkan air dan kecap secukupnya sampe mendidih--Terakhir masukan ayam tempe dan tahu. Setelah bumbu meresap angkat.--",/id/resep/4246247-semur-ayam-tempe-tahu
Daging sapi teriyaki,1/4 kg daging sapi--Bumbu--3 siung bawang putih--3 siung bawang merah (pengganti bawang bombay)--secukupnya Garam--Bumbu lainnya--Saus teriyaki--Saus tiram--Penyedap rasa--Irisan daun bawang--Irisan tomat--secukupnya Lada bubuk----,"Daging sapi yang sudah terlebih dahulu direbus kemudian campur dengan saus teriyaki dn lada putih bubuk secukupnya. Diamkan selama 30 menit agar meresap ke dalam daging.--Cincang bawang putih, lalu tumis bersama bawang merah dan garam secukupnya sampai harum.--Setelah tumisan bumbu sudah harum, masukkan daging sapi yang telah diungkep dengan lada bubuk dan saus teriyaki. Tambahkan sedikit air.--Tambahkan sedikit saus tiram kedalam masakan. Cicip rasa.--Setelah rasa sudah sesuai selera, sajikan dalam tempat sajian serta tabur irisan tomat dan daun bawang. Hidangan siap di nikmati..--",/id/resep/4348520-daging-sapi-teriyaki
Bistek lidah sapi,1 buah lidah sapi--200 gr kentang--100 gr wortel--100 gr buncis--1 buah bawang bombay--5 siung bawang putih--9 siung bawang merah--1 sdm lada bubuk--1 sdt pala bubuk--2 sdm sauce tomat--1 sdt garam--2 sdm gula--7 sdm kecap manis--1 sdt kecap asin--1 sdt bubuk kaldu--1 sdm sauce tiram--1 sdt minyak wijen--2 sdm mentega--1 ruas jari kayu manis--3 buah cengkeh--2 sdm tep maizena (larutkan dlm air)--Bumbu untuk merebus lidah sapi :--4 liter air untuk merebus--2 ruas jari jahe--2 ruas jari lengkuas--4 lembar daun salam--,"Didihkan air 2 liter masukkan lidah smp mndidih lagi lalu buang airnya (mnghilangkan bau anyir lidah),lalu buang kulit keras yg ada di lidah--Lalau didihkan air lagi,masukkan daun salam,jahe dan lengkuas,masukkan lidah masak hingga lidah empuk--Sambil menunggu lidah empuk,kupas kentang dan wortel serta siangi buncis,potong2 seukuran jari kelingking,lalu rebus setengah matang,angkat--Tumis bawang putih cincang 1 siung dgn 1 sdm mentega,masukkan kentang,wortel lalu buncis,beri sedikit lada dan garam sisihkan--Haluskan bumbu2 bawang merah bawang putih,lalu potong2 bawang bombay--Panaskan wajan,masukkan mentega,tumis bawang bombay,setelah wangi masukkan bumbu yg sudah dihaluskan,masukkan lada,pala,kayu manis,dan cengkeh.. tumis hingga harum--Setelah itu masukkan lidah yg sudah dipotong2 lebar,beri sauce tiram,sauce tomat,garam,kec manis,kec asin,minyak wijen,kaldu bubuk,lalu masukkan kaldu hasil rebusan lidah td kira2 1 liter,--Cek rasa,lalu masukkan larutan maizena,aduk rata sampai air menyusut,lalu angkat--Bistek lidah siap di sajikan dgn kentang,worte dan buncis..--Selamat mencoba--",/id/resep/3418392-bistek-lidah-sapi
Semur Tahu&Telur,telur ayam--tahu putih--1 siung bawang putih--2 siung bawang merah--1 cabai merah--Cabai rawit (sesuai selera)--Kecap--Ladaa--Garam--Gula--Mecin--,"Rebus telur dn tahu hingga matang--Iris bawang merah/putih dn cabai lalu tumis hingga harum!--Masukan 2gelas air kedlm tumisan yg sudah harum!--Lalu masukan garam,gula,mecin,lada dan kecap, aduk hingga merata!--Icip2 rasaaa lalu masukan telur dan tahu yg sudah matang!--Siap disajikan--",/id/resep/4369222-semur-tahutelur
Ati cabai hijau kentang,1/4 hati kambing dipotong kotak sedang--2 buah kentang potong kotak--100 grm cabai hijau potong serong at sesuai dg selera--6 biji bawang merah iris tipis--2 siung bawang putih iris tipis--1 cm Lengkuas iris tipis--Gula merah--Kecap manis sesuai selera garam dan penyedap rasa--,"Panaskan minyak utk menumis--Tumis bawang merah dan bawang putih sampai harum--Kemudian masukan cabai hijau, gula merah, garam dan penyedap jg lpa lengkuas sekalian--Setelah semua dah layu.. Dan harum masukan hati kambing dan aduk kemudian tuang kecap manis sesuai selera--Dan terahir masukan kentang yg sdh dipotong kotak2 aduk2 hingga sampai matang dan empuk si kentangnya. Selamat mencoba--",/id/resep/3347961-ati-cabai-hijau-kentang
Sop tulang sapi,1 kg tulang sapi--3 buah wortel import--250 g buncis (potong sesuai selera)--2 buah tomat--3 siung bawang putih--2 bawang bombay--Secukupnya jahe geprek (lebih banyak lebih baik biar gak bau)--secukupnya garam gula lada dan penyedap--Sesuai selera daun bawang dan seledri--,"Rebus tulang sampai hampir empuk, masukkan bawang putih yang digeprek, bawang bombay, dan jahe. Tambahkan garam--Setelah empuk masukkan sayurannya (wortel buncis tomat), bumbui dengan lada, gula, dan penyedap.--Setelah cek rasa dan sayuran empuk tambahkan daun bawang dan seledri--Angkat sajikan dengan bawang goreng--",/id/resep/3843628-sop-tulang-sapi
Stkpe(sambel tempe kentang pete ebi....),Tempe--Kentang--Pete--Ebi--Semua bahan sesuai porsi masing masing ya.--Bumbu halus--Cabe merah(aku tambah pake rawit merah...)--5 siung Bawang merah--3 siung Bawang putih--1 buah Tomat--Minyak sayur--Garam--Penyedap--,Potong tempe kentang sesuai selera... lalu goreng dan sisih kan--Tumis bumbu halus hingga harum tambah kan ebi yg sudah di bersihkan... tambah garam dan penyedap sesuai rasa. aduk hingga sambel bener bener matang.--Masukkan tempe kentang dan pete.. aduk rata..--Siap di sajikan--,/id/resep/4426815-stkpesambel-tempe-kentang-pete-ebi
Sup oyong udang,"1/4 udang--2 buah oyong--1 bungkus soun/ misoa--1 batang seledri--1/2 belah tomat(buang biji)--1/4 sdt lada bubuk--1 siung bawang putih, cincang halus--secukupnya Gula, garam dab kaldu bubuk--1 ruas jahe--","Pisahkan kepala udang dan kulitnya, lalu cuci bersih Didihkan air secukupnya masukan kepala dan kulit udang. Untuk air kaldunya. Setelah siap. Saring kulit dan kepala. Kita ambil air kaldunya.--Siapkan air kaldu yg tadi kita buat, masukan jahe, masukan udang(jangan lupa kerat bagian atasnya ya dan buang kotorannya).--Tumis bawang putih hingga kuning dan harum, langsung masukan dalam rebusan udang.--Jika sudah mendidih, masukan oyong beri bumbu garam, gula, kaldu bubuk lada bubuk. Tes rasa.--Masukan soun atau misoa.--Terakhir masuka tomat dan seledri. Jika sudah ok. Angkat dan sajikan hangat...--",/id/resep/4457332-sup-oyong-udang
Kambing asam manis,100 gram Daging kambing--bumbu yg di haluskan--4 siung bawang putih--3 siung bawang merah--2 cm jahe--1 batang sereh geprek2--secukupnya garam--secukupnya gula merah--bumbu Halawa secukupnya/yg lainnya--2 sendok air asam--200 ml air--,"Cuci bersih daging, luluri garam dan jeruk nipis kemudian goreng sampai agak kering--Tumis bumbu yg telah dihaluskan hingga harum, masukkan sereh,air,garam,gula merah,bumbu Halawa(atau yg lainnya), air asam, masak hingga mendidih--Masukkan daging yg telah digoreng dan masak hingga agak meresap.--Hidangkan 😘--",/id/resep/2195319-kambing-asam-manis
